business_id,name,address,city,state,postal_code,latitude,longitude,phone_number
72901,"JASMINE CHINESE CUISINE",13825 ENGLISH VILLA DR,LOUISVILLE,KY,40245,38.2398305000,-85.4950110000,(502) 264-8896
72902,"PANERA BREAD #904",10451 CHAMPION FARMS DR,LOUISVILLE,KY,40241,38.2969289000,-85.5629444000,(502) 426-2134
72904,"BOURBON RAW KENTUCKY KITCHEN",446 S 4TH ST,LOUISVILLE,KY,40202,38.2522890000,-85.7577130000,(502) 568-9009
72909,"CHICK-FIL-A",10501 WESTPORT RD,LOUISVILLE,KY,40241,38.2947739000,-85.5583670000,(502) 339-0505
72632,"FEAST OF LOVE",1201 S 36TH ST,LOUISVILLE,KY,40211,38.2392627000,-85.8135753000,(502) 774-3281
72626,"SUNERGOS COFFEE",2122 S PRESTON ST,LOUISVILLE,KY,40217,38.2167097000,-85.7451558000,(502) 634-1243
72739,"AMERICAS BEST VALUE INN",1735 STEWART AVE,LOUISVILLE,KY,40216,38.1802740000,-85.8148410000,(502) 449-7376
72741,"PIZZA HUT",8131 BARDSTOWN RD,LOUISVILLE,KY,40291,38.1293735000,-85.5751577000,(502) 231-9090
72775,"SUBWAY #4260",12422 SHELBYVILLE RD,LOUISVILLE,KY,40243,38.2437324000,-85.5205153000,(502) 244-4782
72637,"PENN STATION",4000 DIXIE HWY,LOUISVILLE,KY,40216,38.1920436000,-85.8082511000,(502) 448-4334
73000,"PUZZLES FUN DOME",11530 BLUEGRASS PKWY,LOUISVILLE,KY,40299,.0000000000,.0000000000,(502) 261-7144
71383,"SUBWAY #24964",3314 PRESTON HWY,LOUISVILLE,KY,40213,38.2004614000,-85.7337536000,(502) 368-6650
71300,"PIZZA PLACE",2931 RICHLAND AVE,LOUISVILLE,KY,40220,38.2206392000,-85.6260330000,(502) 451-2237
71302,"DONS FUN FOODS",1745 LINCOLN AVE,LOUISVILLE,KY,40217,38.1991500000,-85.7047890000,(502) 410-8253
71308,"VILLAGE EAST INC",11530 HERRICK LN,LOUISVILLE,KY,40243,38.2395548000,-85.5423091000,(502) 420-9840
71263,"CHEER KING STAR",231 S 5TH ST,LOUISVILLE,KY,40202,38.2550750000,-85.7583190000,(502) 587-8686
71269,"SMOOTHIE KING",2400 LIME KILN LN,LOUISVILLE,KY,40222,38.2868179000,-85.6291800000,(502) 426-1971
71102,"MOBY DICK",3613 BARDSTOWN RD,LOUISVILLE,KY,40218,38.1995581000,-85.6609198000,(502) 456-4777
71106,"PAPA JOHNS #11",14041 SHELBYVILLE RD,LOUISVILLE,KY,40245,38.2392959000,-85.4887416000,(502) 254-7272
71328,"TSUNAMI  KROGER #186",2219 HOLIDAY MANOR CENTER,LOUISVILLE,KY,40222,38.2840330000,-85.6307461000,(502) 425-6960
71011,"COLD STONE CREAMERY",2015 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,.0000000000,.0000000000,(502) 499-7750
70910,"OUTBACK STEAKHOUSE #1815",8101 BARDSTOWN RD,LOUISVILLE,KY,40291,38.1297300000,-85.5754930000,(502) 231-2399
70911,"GOODWOOD BREWING COMPANY",636 E MAIN ST,LOUISVILLE,KY,40202,38.2566643000,-85.7589444000,(502) 584-2739
71030,"CARDINAL HALL OF FAME",2745 CRITTENDEN DR,LOUISVILLE,KY,40209,38.2032741000,-85.7507684000,(502) 635-8686
71031,"MCALISTERS #1135",2400 LIME KILN LN,LOUISVILLE,KY,40222,38.2868179000,-85.6291800000,(502) 339-8544
71270,"FAIRDALE LIONS CLUB",10101 MITCHELL HILL RD,FAIRDALE,KY,40118,.0000000000,.0000000000,(502) 368-3479
73996,"JIM PATTERSON STADIUM",3015 S 3RD ST,LOUISVILLE,KY,40208,38.2059520000,-85.7637330000,(502) 852-3580
74005,"ST. MARTHAS CONCESSION STAND",2825 KLONDIKE LN,LOUISVILLE,KY,40218,38.2018620000,-85.6412960000,(502) 491-8535
74006,"DOMINOS PIZZA #1428",130 BRECKENRIDGE LN,LOUISVILLE,KY,40207,38.2517485000,-85.6548918000,(502) 897-3030
74011,"BILLIARDS CLUB OF LOUISVILLE",5404 BARDSTOWN RD,LOUISVILLE,KY,40291,38.1680352000,-85.6038535000,(502) 491-3810
73985,"PENN STATION",3707 CHAMBERLAIN LN,LOUISVILLE,KY,40241,38.3015213000,-85.5454515000,(502) 426-2524
73987,"LONG JOHN SILVERS",5447 NEW CUT RD,LOUISVILLE,KY,40214,38.1466310000,-85.7750600000,(502) 361-1951
74656,"PF CHANGS",9120 SHELBYVILLE RD,LOUISVILLE,KY,40222,38.2461569000,-85.5806050000,(502) 327-7707
74259,"STARBUCKS TARGET T-0780",4640 TAYLORSVILLE RD,LOUISVILLE,KY,40220,38.2156210000,-85.5948760000,(502) 493-8717
74260,"KFC",4441 CANE RUN RD,LOUISVILLE,KY,40216,38.1957770000,-85.8412500000,(502) 448-3196
74391,"SUBWAY #12335",3939 TAYLORSVILLE RD,LOUISVILLE,KY,40220,38.2201114000,-85.6272257000,(502) 456-0600
74670,"SALSARITAS",285 N HUBBARDS LN,LOUISVILLE,KY,40207,38.2580310000,-85.6390930000,(502) 897-5323
74263,"TURFWINN KITCHEN",700 CENTRAL AVE,LOUISVILLE,KY,40208,38.2018590000,-85.7711110000,(502) 638-3925
74264,"IN SEAT 3RD FLOOR",700 CENTRAL AVE,LOUISVILLE,KY,40208,38.2018590000,-85.7711110000,(502) 638-3925
74265,"FINISH LINE SUITES",700 CENTRAL AVE,LOUISVILLE,KY,40208,38.2018590000,-85.7711110000,(502) 638-3925
74408,"LEMONGRASS RESTAURANT",11606 SHELBYVILLE RD,LOUISVILLE,KY,40243,38.2459707000,-85.5412955000,(502) 344-7110
74409,"CHEESECAKE FACTORY",5000 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2502606000,-85.6246614000,(502) 893-1352
75196,"RESIDENCE INN",333 E MARKET ST,LOUISVILLE,KY,40202,38.2545440000,-85.7464720000,(502) 589-8998
75203,"MILLIONAIRE 4",700 CENTRAL AVE,LOUISVILLE,KY,40208,38.2018590000,-85.7711110000,(502) 368-3925
75206,"HOMEMADE ICE CREAM AND PIE KITCHEN",3737 LEXINGTON RD,LOUISVILLE,KY,40207,38.2525355000,-85.6589761000,(502) 893-3393
75115,"QUEUE CAFE",220 W MAIN ST,LOUISVILLE,KY,40202,38.2561744000,-85.7549216000,(502) 583-1341
75119,"SUBWAY #34164",2840 PACKERLAND WAY,LOUISVILLE,KY,40213,38.1558319000,-85.7131616000,(502) 966-6606
73647,"CENTER FOR WOMEN AND FAMILIES",927 S 2ND ST,LOUISVILLE,KY,40203,38.2402800000,-85.7555690000,(502) 581-7200
73396,"GREAT LIFE CAFE LOUISVILLE ATHLETIC CLUB",9565 TAYLORSVILLE RD,LOUISVILLE,KY,40299,38.2054309000,-85.5795888000,(502) 459-5092
73644,"STARBUCKS MARRIOTT",280 W JEFFERSON ST,LOUISVILLE,KY,40202,38.2531700000,-85.7546690000,
73595,"COMFORT SUITES",6535 PARAMOUNT PARK DR,LOUISVILLE,KY,40213,38.1550889000,-85.7121340000,(502) 964-0740
73598,"MARRIOTT RESTAURANT",280 W JEFFERSON ST,LOUISVILLE,KY,40202,38.2531700000,-85.7546690000,(502) 627-5045
73599,"MARRIOTT BANQUET KITCHEN",280 W JEFFERSON ST,LOUISVILLE,KY,40202,38.2531700000,-85.7546690000,(502) 627-5045
73600,"VICTORIAS CATERING",5410 VALLEY STATION RD,LOUISVILLE,KY,40272,38.1066483000,-85.8639084000,(502) 933-2393
76472,"RED ROBIN",9870 VON ALLMEN CT,LOUISVILLE,KY,40241,38.3129660000,-85.5683370000,(502) 339-8616
76473,"BAXTER AVENUE THEATERS",1250 BARDSTOWN RD,LOUISVILLE,KY,40204,38.2347920000,-85.7177270000,(502) 456-4404
76476,"STARBUCKS #10454",4801 OUTER LOOP,LOUISVILLE,KY,40219,38.1406381000,-85.6714077000,(206) 318-1575
76226,"JEFF RUBYS LOUISVILLE",325 W MAIN ST,LOUISVILLE,KY,40202,38.2574390000,-85.7556080000,(502) 584-0102
76227,"AFC SUSHI AT KROGER #743",12611 TAYLORSVILLE RD,LOUISVILLE,KY,40299,38.1888190000,-85.5187510000,(502) 261-0251
76228,"STARBUCKS #10637",5000 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2502606000,-85.6246614000,(502) 259-9949
76229,"HAMPTON INN AND SUITES LOUISVILLE EAST",1451 ALLIANT AVE,LOUISVILLE,KY,40299,38.2210020000,-85.5353470000,(502) 809-9901
76230,"CHILIS",11600 ANTONIA WAY,LOUISVILLE,KY,40229,38.0946570000,-85.6705580000,(502) 301-8181
76380,"CAFE 920",920 BLANKENBAKER PKWY,LOUISVILLE,KY,40243,38.2283000000,-85.5457000000,(502) 253-8920
76252,"BATS 76252",401 E MAIN ST,LOUISVILLE,KY,40202,38.2554360000,-85.7441280000,(502) 212-2287
76253,"BATS 76253",401 E MAIN ST,LOUISVILLE,KY,40202,38.2554360000,-85.7441280000,(502) 212-2287
76383,"STARBUCKS",3401 BARDSTOWN RD,LOUISVILLE,KY,40218,38.2056101000,-85.6661667000,(502) 454-6365
76384,"GLEN RIDGE HEALTH CAMPUS",6415 CALM RIVER WAY,LOUISVILLE,KY,40299,38.1514600000,-85.5496870000,(502) 297-8590
76927,"JIMMY JOHNS",3901 DUTCHMANS LN,LOUISVILLE,KY,40207,38.2338460000,-85.6362580000,(502) 894-9343
76934,"WING ZONE",905 HESS LN,LOUISVILLE,KY,40217,38.2054262000,-85.7360572000,(502) 636-2445
76935,"STARBUCKS #10595",12605 TAYLORSVILLE RD,LOUISVILLE,KY,40299,38.1879610000,-85.5190310000,(502) 263-7135
76936,"STARBUCKS",6731 DIXIE HWY,LOUISVILLE,KY,40258,38.1518607000,-85.8359722000,(502) 263-7135
76940,"STARBUCKS #10559",3702 FRANKFORT AVE,LOUISVILLE,KY,40207,38.2529020000,-85.6606450000,(502) 896-8461
76958,"SHACK IN THE BACK BBQ",406 MT HOLLY RD,FAIRDALE,KY,40118,.0000000000,.0000000000,(502) 363-3227
77580,"LONGHORN STEAKHOUSE #287",9700 VON ALLMEN CT,LOUISVILLE,KY,40241,38.3114710000,-85.5736860000,(502) 326-7500
77586,"ARBYS #773",4975 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2504679000,-85.6247724000,(502) 259-9821
77591,"JIMMY JOHNS",4000 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2525661000,-85.6529920000,(502) 894-3331
77594,"ARBYS #7810",12933 SHELBYVILLE RD,LOUISVILLE,KY,40223,38.2428106000,-85.5112163000,(502) 254-0160
77279,"LITTLE CAESARS",10025 DIXIE HWY,LOUISVILLE,KY,40272,38.1094260000,-85.8655565000,(502) 937-7474
77404,"PANERA BREAD",3131 POPLAR LEVEL RD,LOUISVILLE,KY,40213,38.2120590000,-85.7196270000,(502) 637-9443
77405,"MIMIS CAFE",615 S HURSTBOURNE PKWY,LOUISVILLE,KY,40222,.0000000000,.0000000000,(502) 426-6588
77062,"SILVER SPOON",604 S 3RD ST,LOUISVILLE,KY,40202,38.2484440000,-85.7562710000,(502) 584-4379
77292,"JASONS DELI",410 N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,.0000000000,.0000000000,(502) 412-4101
77293,"HOMEWOOD SUITES BY HILTON",9401 HURSTBOURNE TRACE,LOUISVILLE,KY,40222,38.2513000000,-85.5810000000,(502) 429-9070
77294,"AUNTIE ANNES",5000 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2502606000,-85.6246614000,(502) 893-4800
77295,"EDIBLE ARRANGEMENTS",3701 LEXINGTON RD,LOUISVILLE,KY,40207,38.2518462000,-85.6607398000,(502) 895-2377
77070,"PENN STATION",2204 HEATHER LN,LOUISVILLE,KY,40218,38.2057300000,-85.6657320000,(502) 494-8342
75793,"CHILIS",3623 BARDSTOWN RD,LOUISVILLE,KY,40218,38.1995128000,-85.6599766000,(502) 301-8888
75801,"KRISPY KREME",3000 BARDSTOWN RD,LOUISVILLE,KY,40205,38.2149920000,-85.6747632000,(502) 451-4880
75804,"AFC SUSHI AT KROGER #764",9501 WESTPORT RD,LOUISVILLE,KY,40241,38.2867506000,-85.5750782000,(502) 327-1630
75568,"PROOF ON MAIN BAR",700 W MAIN ST,LOUISVILLE,KY,40202,38.2571370000,-85.7616650000,(502) 217-6380
75548,"PAPA MURPHYS",12535 SHELBYVILLE RD,LOUISVILLE,KY,40243,38.2437535000,-85.5204681000,(502) 253-9191
75560,"PROOF ON MAIN",702 W MAIN ST,LOUISVILLE,KY,40202,38.2571512000,-85.7615854000,(502) 589-4693
75562,"FRISCHS BIG BOY #203",6209 BARDSTOWN RD,LOUISVILLE,KY,40291,38.1554800000,-85.5889950000,(502) 762-9696
75566,"TORAZO MEXICAN RESTAURANT",1850 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,.0000000000,.0000000000,(502) 491-7272
75567,"KING PIN LANES",9525 TAYLORSVILLE RD,LOUISVILLE,KY,40299,38.2065126000,-85.5815580000,(502) 719-5464
77666,"KAREMS GRILL AND PUB",9424 NORTON COMMONS BLVD,PROSPECT,KY,40059,38.3246974000,-85.5658736000,(502) 327-5646
77667,"OLIVE GARDEN #1703",9730 VON ALLMEN CT,LOUISVILLE,KY,40241,38.3109940000,-85.5715630000,(502) 425-3607
78692,"ROOSTERS",7405 PRESTON HWY,LOUISVILLE,KY,40219,38.1443550000,-85.6891500000,(502) 964-9464
78693,"SWEET SURRENDER",1804 FRANKFORT AVE,LOUISVILLE,KY,40206,38.2565755000,-85.7164645000,(502) 899-2008
78489,"HOMEMADE ICE CREAM AND PIE KITCHEN",5606 BARDSTOWN RD,LOUISVILLE,KY,40291,38.1630589000,-85.5983160000,(502) 239-3880
78571,"CHAMPS ROLLERDROME HURSTBOURNE",9851 LAGRANGE RD,LOUISVILLE,KY,40223,.0000000000,.0000000000,(502) 425-1717
78298,"SUBWAY",3935 S 7TH STREET RD,LOUISVILLE,KY,40216,.0000000000,.0000000000,(502) 447-8600
78306,"GELATO GILBERTO",9434 NORTON COMMONS BLVD,PROSPECT,KY,40059,.0000000000,.0000000000,(502) 423-7751
78307,"PENN STATION",3928 DUTCHMANS LN,LOUISVILLE,KY,40207,38.2330766000,-85.6360386000,(502) 891-4100
78333,"BEECHMONT YOUTH SPORTS",5401 SOUTHSIDE DR,LOUISVILLE,KY,40214,38.1701817000,-85.7646931000,(502) 364-6370
78597,"JIMMY JOHNS",1321 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,.0000000000,.0000000000,(502) 425-4515
78560,"WHITE CASTLE",9493 WESTPORT RD,LOUISVILLE,KY,40241,38.2872190000,-85.5745630000,(502) 473-7805
78566,"LOU LOU FOOD AND DRINK",106 SEARS AVE,LOUISVILLE,KY,40207,38.2532400000,-85.6468070000,(502) 893-7776
78567,"IMPELLIZZERIS",1381 BARDSTOWN RD,LOUISVILLE,KY,40204,38.2335506000,-85.7119509000,(502) 454-2711
78485,"TACO TICO",5925 TERRY RD,LOUISVILLE,KY,40216,38.1653593000,-85.8656128000,(502) 449-9888
78291,"DIAMOND PUB AND BILLIARDS",3814 FRANKFORT AVE,LOUISVILLE,KY,40207,38.2525480000,-85.6565780000,(502) 895-7513
78391,"GOOSE CREEK DINER",2923 GOOSE CREEK RD,LOUISVILLE,KY,40241,38.2871806000,-85.5783991000,(502) 339-8070
79067,"MOES SOUTHWEST GRILL",9310 CEDAR CENTER WAY,LOUISVILLE,KY,40291,38.1446455000,-85.5881160000,(502) 295-9434
79068,"AFC SUSHI AT KROGER #753",1265 GOSS AVE,LOUISVILLE,KY,40217,38.2250841000,-85.7312642000,(502) 634-0724
79057,"PAPA MURPHYS",6756 BARDSTOWN RD,LOUISVILLE,KY,40291,38.1493923000,-85.5870045000,(502) 239-8282
78850,"VARANESE",2106 FRANKFORT AVE,LOUISVILLE,KY,40206,38.2539600000,-85.7084580000,(502) 899-9904
78853,"ST. XAVIER MAIN CONCESSION STAND",1609 POPLAR LEVEL RD,LOUISVILLE,KY,40217,38.2197735000,-85.7284711000,(502) 634-2141
78960,"COLES PLACE",2928 W KENTUCKY ST,LOUISVILLE,KY,40211,38.2434880000,-85.8025210000,(502) 778-4330
79224,"STARBUCKS",1321 S HURSTBOURNE LN,LOUISVILLE,KY,40222,.0000000000,.0000000000,(502) 429-9248
79235,"HOSPITALITY PROGRAM",800 E LIBERTY ST,LOUISVILLE,KY,40204,38.2503675000,-85.7384243000,(502) 585-3787
79560,"SHIRAZ MEDITERRANEAN GRILL",2210 HOLIDAY MANOR CENTER,LOUISVILLE,KY,40222,.0000000000,.0000000000,(502) 426-9954
79322,"JACKSONS FOOD SERVICE",600 W JEFFERSON ST,LOUISVILLE,KY,40203,38.2540380000,-85.7606290000,(502) 583-6463
79324,"CAFE.",712 BRENT ST,LOUISVILLE,KY,40204,38.2434726000,-85.7352067000,(502) 637-6869
79664,"SMOKEY BONES BAR AND FIRE GRILL",2525 HURSTBOURNE GEM LN,LOUISVILLE,KY,40220,38.2148480000,-85.5927910000,(502) 491-7570
79666,"SUBWAY",719 S BROOK ST,LOUISVILLE,KY,40203,38.2447616000,-85.7517511000,(502) 333-6101
79667,"HEINE BROTHERS COFFEE",3060 BARDSTOWN RD,LOUISVILLE,KY,40205,38.2122776000,-85.6723610000,(502) 821-2657
79712,"PARK TERRACE",9700 STONESTREET RD,LOUISVILLE,KY,40272,38.1138950000,-85.8406500000,(502) 995-6600
79768,"CRAVE CAFE AND CATERING",2250 FRANKFORT AVE,LOUISVILLE,KY,40206,38.2531899000,-85.7038495000,(502) 896-1488
79497,"EAST CHINA",5621 OUTER LOOP,LOUISVILLE,KY,40219,38.1396000000,-85.6563000000,(502) 969-9898
79597,"PENN STATION",3035 PRESTON HWY,LOUISVILLE,KY,40217,38.2053577000,-85.7362005000,(502) 634-5656
78135,"SUBWAY",1830 BLANKENBAKER LN,LOUISVILLE,KY,40299,.0000000000,.0000000000,(502) 267-9101
78144,"STARBUCKS #11181",3103 S 3RD ST,LOUISVILLE,KY,40214,38.2042773000,-85.7635772000,
77846,"EL NOPAL",12937 SHELBYVILLE RD,LOUISVILLE,KY,40243,38.2436420000,-85.5104270000,(502) 253-6802
77884,"EL NOPAL",12613 TAYLORSVILLE RD,LOUISVILLE,KY,40299,38.1894310000,-85.5178142000,(502) 240-6023
77885,"EL NOPAL",6521 PARAMOUNT PARK DR,LOUISVILLE,KY,40213,38.1557532000,-85.7121510000,(502) 968-9836
77887,"HAYMARKET",331 E MARKET ST,LOUISVILLE,KY,40202,38.2545890000,-85.7468490000,(502) 442-0523
78115,"KLONDIKE MANOR",3802 KLONDIKE LN,LOUISVILLE,KY,40218,38.2077720000,-85.6388420000,(502) 452-1579
77775,"LADY FINGERS CATERING",12901 OLD HENRY RD,LOUISVILLE,KY,40223,38.2651680000,-85.5136060000,(502) 245-7734
77809,"SKYLINE CHILI #3",4024 DUTCHMANS LN,LOUISVILLE,KY,40207,38.2334440000,-85.6325520000,(502) 721-0093
77810,"CHILIS",9720 VON ALLMEN CT,LOUISVILLE,KY,40241,38.3109449000,-85.5725500000,(502) 301-8880
77990,"ST. BERNARD CONCESSION",7500 TANGELO DR,LOUISVILLE,KY,40228,38.1466480000,-85.6207500000,(502) 239-5178
77996,"MOJITO TAPAS RESTAURANT",2231 HOLIDAY MANOR CENTER,LOUISVILLE,KY,40222,38.2830913556,-85.6302139798,(502) 425-0949
77732,"WILTSHIRE PANTRY",1310 E BRECKINRIDGE ST,LOUISVILLE,KY,40204,38.2404790000,-85.7308810000,(502) 581-8560
77734,"CULVERS OF LOUISVILLE",4630 S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,.0000000000,.0000000000,(502) 671-2001
77986,"MCALISTERS #1258",12911 SHELBYVILLE RD,LOUISVILLE,KY,40243,38.2441720000,-85.5158060000,(502) 244-5113
77889,"JIMMY JOHNS",415 W JEFFERSON ST,LOUISVILLE,KY,40202,38.2541390000,-85.7575610000,(502) 625-7101
77898,"ARBYS #7879",4900 NORTON HEALTHCARE BLVD,LOUISVILLE,KY,40241,38.3117955000,-85.5709822000,(502) 240-1452
77708,"STARBUCKS #11798",3954 TAYLORSVILLE RD,LOUISVILLE,KY,40220,38.2197173000,-85.6265847000,(502) 452-1307
81106,"HIKO-A-MON",1115 HERR LN,LOUISVILLE,KY,40222,38.2661207000,-85.6118949000,(502) 365-1651
81107,"BOMBAY GRILL",216 N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,.0000000000,.0000000000,(502) 425-8892
80578,"FAIRFIELD INN AND SUITES",100 E JEFFERSON ST,LOUISVILLE,KY,40202,38.2528000000,-85.7512970000,(502) 569-3553
80581,"SPRINGHILL SUITES",132 E JEFFERSON ST,LOUISVILLE,KY,40202,38.2532200000,-85.7511600000,(502) 569-7373
80688,"BEARNOS",4105 DIXIE HWY,LOUISVILLE,KY,40216,38.1891096000,-85.8097127000,(502) 447-3353
81490,"SAKE BLUE JAPANESE BISTRO",9326 CEDAR CENTER WAY,LOUISVILLE,KY,40291,38.1683000000,-85.6506000000,(502) 708-1500
81496,"JIMMY JOHNS #1081",976 BAXTER AVE,LOUISVILLE,KY,40204,38.2399839000,-85.7243279000,(502) 587-0550
81497,"QUE",1019 BARDSTOWN RD,LOUISVILLE,KY,40204,38.2399595000,-85.7235399000,(502) 238-3981
81481,"HARDEES",3459 TAYLOR BLVD,LOUISVILLE,KY,40215,38.1968061000,-85.7825274000,(502) 366-8201
81484,"BLACKSTONE GRILLE",9521 US HWY 42,PROSPECT,KY,40059,.0000000000,.0000000000,(502) 228-6962
81557,"SHIRAZ MEDITERRANEAN GRILL",205 N HURSTBOURNE LN,LOUISVILLE,KY,40222,.0000000000,.0000000000,(502) 426-3440
81365,"NAPA RIVER GRILL",1211 HERR LN,LOUISVILLE,KY,40222,38.2664577000,-85.6122541000,(502) 423-5822
81207,"HOME CUISINE",309 WALLACE AVE,LOUISVILLE,KY,40207,38.2523530000,-85.6571580000,(502) 896-0666
81283,"EXPO CONCESSIONS (BLDG 5)",2900 S 7TH ST,LOUISVILLE,KY,40216,38.2072150000,-85.7889088000,(502) 636-3532
81204,"WESTPORT WHISKEY AND WINE",1115 HERR LN,LOUISVILLE,KY,40222,38.2661207000,-85.6118949000,(502) 558-3981
81205,"SMOOTHIE KING",12430 SHELBYVILLE RD,LOUISVILLE,KY,40243,38.2437319000,-85.5205125000,(502) 365-2882
81109,"KY CENTER FOR THE ARTS",501 W MAIN ST,LOUISVILLE,KY,40202,38.2568440000,-85.7585140000,(502) 562-0100
81118,"QUEEN OF SHEBA",2804 TAYLORSVILLE RD,LOUISVILLE,KY,40205,38.2224300000,-85.6677009000,(502) 459-6301
81119,"LONG JOHN SILVERS #15",400 E BROADWAY,LOUISVILLE,KY,40202,38.2448800000,-85.7474490000,(502) 589-1080
81570,"DIERSEN CENTER  DISMAS CHARITY",1218 W OAK ST,LOUISVILLE,KY,40210,38.2361960000,-85.7746992000,(502) 637-5266
81571,"RED ROBIN",5000 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2502606000,-85.6246614000,(502) 899-9001
81573,"DIEGOS TACOS",500 EDITH LN,LOUISVILLE,KY,40206,.0000000000,.0000000000,(502) 671-5524
81124,"LONG JOHN SILVERS #14",3407 W BROADWAY,LOUISVILLE,KY,40211,38.2502001000,-85.8086758000,(502) 774-1285
81372,"HOMEMADE ICE CREAM AND PIE KITCHEN",12531 SHELBYVILLE RD,LOUISVILLE,KY,40234,38.2437537000,-85.5204694000,(502) 245-0741
81288,"DAKSHIN",4742 BARDSTOWN RD,LOUISVILLE,KY,40218,38.1789282000,-85.6229436000,(502) 491-7412
81894,"MCDONALDS",3820 RUCKRIEGEL PKWY,LOUISVILLE,KY,40299,.0000000000,.0000000000,(502) 261-9939
81888,"BURGER BOY",1450 S BROOK ST,LOUISVILLE,KY,40208,38.2265030000,-85.7553050000,(502) 635-7410
82249,"SELENAS AT WILLOW LAKE TAVERN",10609 LAGRANGE RD,LOUISVILLE,KY,40223,38.2699000000,-85.5534000000,(502) 245-9004
82250,"HILTON GARDEN INN",9850 PARK PLAZA AVE,LOUISVILLE,KY,40241,38.3101945000,-85.5757499000,(502) 425-0018
82251,"MARIACHI",9901 LAGRANGE RD,LOUISVILLE,KY,40223,38.2715117000,-85.5694093000,(502) 425-2961
81788,"WINGS STATION",2119 CRUMS LN,LOUISVILLE,KY,40216,38.1946730000,-85.8121790000,(502) 618-0288
81883,"PARKTOWER CAFE",4000 KRESGE WAY,LOUISVILLE,KY,40207,38.2385447000,-85.6405711000,(502) 259-4144
82146,"ST. PATRICK CENTER",1301 W MARKET ST,LOUISVILLE,KY,40203,38.2569798000,-85.7718529000,(502) 587-0354
81977,"MANHATTAN GRILL",429 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40202,38.2512040000,-85.7579776000,(502) 561-0024
81979,"SENOR IGUANAS",3105 S 2ND ST,LOUISVILLE,KY,40208,38.2043080000,-85.7631990000,(502) 368-0876
80286,"GERSTLES",3801 FRANKFORT AVE,LOUISVILLE,KY,40207,38.2531325000,-85.6572188000,
80287,"OSAKA SUSHI BAR AND CUISINE",2039 FRANKFORT AVE,LOUISVILLE,KY,40206,38.2542499000,-85.7086319000,(802) 377-2002
80288,"SONIC DRIVE-IN",7010 RAGGARD RD,LOUISVILLE,KY,40216,38.1734810000,-85.8722140000,(502) 449-1990
79927,"SIERRA TARASCA RESTAURANT",6501 OLD SHEPHERDSVILLE RD,LOUISVILLE,KY,40219,.0000000000,.0000000000,(502) 558-1848
80204,"JACK FRYS",1007 BARDSTOWN RD,LOUISVILLE,KY,40204,38.2401586000,-85.7238507000,(502) 458-2907
80096,"BJS RESTAURANT AND BREWHOUSE",7900 SHELBYVILLE RD,LOUISVILLE,KY,40222,38.2469290000,-85.6081470000,(502) 326-3850
80099,"SUBWAY #43919",7100 RAGGARD RD,LOUISVILLE,KY,40216,38.1719400000,-85.8706820000,(502) 447-5787
83052,"RAMADA DOWNTOWN NORTH",1041 ZORN AVE,LOUISVILLE,KY,40207,38.2765000000,-85.6983336000,(502) 897-5101
83344,"QUILLS COFFEE",930 BAXTER AVE,LOUISVILLE,KY,40204,38.2416112000,-85.7254763000,(502) 742-6129
83346,"SUBWAY #1715",2500 BARDSTOWN RD,LOUISVILLE,KY,40205,38.2226280000,-85.6844960000,(502) 452-9853
83147,"BUFFALO WILD WINGS",4600 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2494816000,-85.6308412000,(502) 399-7732
83179,"PUERTO VALLARTA",7813 BEULAH CHURCH RD,LOUISVILLE,KY,40228,38.1358990000,-85.6123780000,(502) 239-4647
83187,"BROOK HOSPITAL DUPONT",1405 BROWNS LN,LOUISVILLE,KY,40207,38.2356130000,-85.6272290000,(502) 896-0495
83222,"WILTSHIRE ON MARKET",636 E MARKET ST,LOUISVILLE,KY,40202,38.2531810000,-85.7404330000,(502) 589-5224
83391,"SUBWAY #35147",175 OUTER LOOP,LOUISVILLE,KY,40214,38.1282380000,-85.7799050000,(502) 361-3601
83395,"BATS 83395",401 E MAIN ST,LOUISVILLE,KY,40202,38.2554360000,-85.7441280000,(502) 614-4547
83104,"JASONS DELI",4600 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2494816000,-85.6308412000,(502) 351-8839
82993,"TORO",10602 SHELBYVILLE RD,LOUISVILLE,KY,40223,38.2447649000,-85.5581834000,(502) 489-3839
82901,"DOMINOS PIZZA",9551 US HWY 42,PROSPECT,KY,40059,.0000000000,.0000000000,(502) 228-3030
82868,"BAPTIST EASTPOINT COFFEE SHOP",2400 EASTPOINT PKWY,LOUISVILLE,KY,40223,.0000000000,.0000000000,(502) 210-4770
